model,global_s_mm,distance_from_inlet_mm,pressure_loss_Pa,pressure_loss_mmHg,data_type
1D,27.42768358439207,7.756085391763957,59.53999502678116,0.44658792267428604,model
1D,27.75030769407749,8.078709501449378,64.49965867582422,0.4837885620964599,model
1D,28.074360452592373,8.402762259964259,69.21480905858154,0.5191551961310327,model
1D,28.40069029480219,8.729092102174075,73.16621021043782,0.5487932240023239,model
1D,28.73336523771286,9.061767045084746,76.67412954704335,0.5751048555155439,model
1D,29.075097292661667,9.403499100033553,79.99245798873842,0.5999944344424658,model
1D,29.419507831335068,9.747909638706954,83.34059188183627,0.625107573257499,model
1D,29.752583242952824,10.08098505032471,87.38314943438856,0.6554293322511555,model
1D,30.066155828535557,10.394557635907443,92.03218555366047,0.690300067158162,model
1D,30.364735051989555,10.693136859361442,95.92424496277636,0.7194929941253233,model
1D,30.658142641186714,10.9865444485586,98.79027947613089,0.740990080227801,model
1D,30.95577284693718,11.284174654309066,101.27008401474949,0.7595901952772197,model
1D,31.26681875437498,11.595220561746867,103.91583649506669,0.7794350256901839,model
1D,31.5938051789999,11.922206986371787,107.32789682726732,0.8050276535550571,model
1D,31.9270770996809,12.255478907052787,112.82139090273554,0.8462323615212459,model
1D,32.2539359331131,12.582337740484984,121.45119611985967,0.9109614026181702,model
1D,32.56623260676861,12.894634414140494,131.9253963361691,0.9895245821107476,model
1D,32.862214371562004,13.19061617893389,141.67946259822853,1.0626862978220288,model
1D,33.148085698485374,13.47648750585726,149.2189348549799,1.1192371465698077,model
1D,33.43081660568714,13.759218413059028,154.67211940130574,1.1601395073679193,model
1D,33.71309116482735,14.041492972199233,158.7963341673465,1.1910737475236381,model
1D,33.998165279626846,14.326567086998732,162.38955010859814,1.218025157952912,model
1D,34.288667142391205,14.617068949763091,165.49704359439014,1.2413333402918507,model
1D,34.58113968372345,14.909541491095336,167.8387570319468,1.2588976840427448,model
1D,34.87149998545647,15.199901792828353,169.62677143225207,1.2723089320011107,model
1D,35.16131639480591,15.489718202177794,171.09157333497046,1.2832958801620922,model
1D,35.37927754223347,15.707679349605353,172.0380627654581,1.2903951543290537,model
1D,35.67231819033623,16.000719997708114,173.2060170194272,1.2991555558679528,model
1D,35.892704010009766,16.221105817381652,174.05470783667292,1.305521278083684,model
