"Points:0","Points:1","Points:2","U:0","U:1","U:2","p"
0.004877,-0.022294,-0.0071109,0.10195,-0.13768,-0.051266,0.41726
0.0048324,-0.022321,-0.0071019,0.092857,-0.11351,-0.049821,0.41859
0.0048324,-0.022319,-0.0071514,0.095171,-0.11526,-0.043635,0.41783
0.0048766,-0.022293,-0.0071428,0.10466,-0.13835,-0.046216,0.41673
0.0051138,-0.022167,-0.0066195,0.11579,-0.19177,-0.040507,0.41961
0.0058291,-0.02175,-0.006369,0.17947,-0.30909,-0.090558,0.42011
0.0058819,-0.021718,-0.0063683,0.17295,-0.30319,-0.091474,0.42177
0.0046946,-0.022389,-0.0075765,0.071566,-0.066442,-0.011739,0.41682
0.0051924,-0.022143,-0.0058107,0.081111,-0.14872,-0.069674,0.42902
0.0052097,-0.022144,-0.0054169,0.038783,-0.066339,-0.015177,0.43221
0.0054378,-0.022012,-0.0052914,0.042323,-0.061502,-0.007732,0.43009
0.0053086,-0.022089,-0.0052918,0.034857,-0.05503,-0.0081965,0.4314
0.0056367,-0.021876,-0.0059447,0.12365,-0.25965,-0.084424,0.42005
0.0056443,-0.021875,-0.0058188,0.089401,-0.22861,-0.059503,0.42216
0.0050598,-0.022169,-0.0076917,0.093528,-0.10458,-0.042252,0.40869
0.0054379,-0.021945,-0.0076862,0.082037,-0.18788,-0.051937,0.40699
0.0055395,-0.021885,-0.0076914,0.076537,-0.20313,-0.041882,0.40844
0.0055626,-0.021871,-0.0076929,0.062389,-0.18678,-0.029569,0.40892
0.0056871,-0.021797,-0.0076963,0.068125,-0.21192,-0.028204,0.40957
0.0062055,-0.021489,-0.0076994,0.02727,-0.1012,-0.017064,0.42422
0.0047236,-0.02239,-0.0069403,0.078397,-0.087942,-0.050496,0.42052
0.0047211,-0.022402,-0.0065511,0.063484,-0.087544,-0.054606,0.42255
0.0047329,-0.022399,-0.0064256,0.056831,-0.080465,-0.05214,0.42285
0.0048008,-0.022362,-0.0063001,0.061783,-0.10944,-0.065314,0.42299
0.0048013,-0.022358,-0.0064265,0.070998,-0.11819,-0.067761,0.42224
0.0049258,-0.022292,-0.0061738,0.064614,-0.12944,-0.079403,0.42219
0.006331,-0.021454,-0.0063008,0.042441,-0.11846,-0.0041304,0.42787
0.0062007,-0.021535,-0.0061714,0.039844,-0.13096,-0.011577,0.42257
0.0051878,-0.02215,-0.0056855,0.066933,-0.12209,-0.053313,0.43091
0.0056629,-0.021871,-0.0055584,0.056933,-0.1588,-0.023182,0.42528
0.0056547,-0.021872,-0.0056864,0.068625,-0.19634,-0.036384,0.4239
0.0047015,-0.022389,-0.0074466,0.082943,-0.08709,-0.021868,0.41753
0.0047097,-0.022388,-0.0073163,0.083248,-0.092469,-0.030548,0.41816
0.0047239,-0.022386,-0.0070645,0.081197,-0.088717,-0.045238,0.4196
0.0047188,-0.022386,-0.0071893,0.082233,-0.091387,-0.038519,0.41882
0.0063299,-0.021429,-0.0071929,0.070722,-0.16681,-0.03579,0.42749
0.0063328,-0.021431,-0.0070698,0.094701,-0.19986,-0.040051,0.42795
0.0064532,-0.021363,-0.0069452,0.058888,-0.12117,-0.0229,0.43044
0.0064629,-0.021361,-0.0068143,0.063737,-0.12611,-0.024174,0.43075
0.0064574,-0.021372,-0.0065582,0.041786,-0.10495,-0.014367,0.42976
0.0064643,-0.021365,-0.0066532,0.036954,-0.080238,-0.014774,0.43091
0.0064649,-0.021363,-0.0066847,0.06142,-0.12467,-0.022533,0.43058
0.0049907,-0.022219,-0.007382,0.10696,-0.16732,-0.025517,0.41682
0.0049884,-0.022228,-0.0071272,0.11189,-0.17185,-0.033264,0.41757
0.0050562,-0.022187,-0.0071394,0.11659,-0.18201,-0.038424,0.41652
0.0051148,-0.02217,-0.0064929,0.10825,-0.18866,-0.048084,0.42043
0.0062677,-0.021491,-0.0063001,0.072946,-0.15892,-0.016802,0.4278
0.0062668,-0.021492,-0.0062999,0.082089,-0.16957,-0.021516,0.42778
0.0062017,-0.021532,-0.0062349,0.073934,-0.18504,-0.022509,0.4222
0.0062032,-0.021531,-0.0062475,0.090541,-0.20923,-0.026867,0.42197
0.0055003,-0.021908,-0.0076894,0.07557,-0.1893,-0.053643,0.40648
0.005245,-0.022068,-0.0073796,0.12759,-0.21751,-0.04065,0.41339
0.0053574,-0.022001,-0.0073795,0.12785,-0.22949,-0.039374,0.41438
0.005271,-0.022053,-0.007384,0.13032,-0.22201,-0.043205,0.41274
0.0051137,-0.022164,-0.0067459,0.11003,-0.18187,-0.042634,0.41883
0.0051033,-0.022168,-0.006807,0.10882,-0.18187,-0.043081,0.41818
0.0052424,-0.022098,-0.006367,0.12348,-0.22043,-0.061736,0.41912
0.0052712,-0.022081,-0.0063623,0.12759,-0.22845,-0.068872,0.41833
0.0052407,-0.022092,-0.0066199,0.12238,-0.21878,-0.04371,0.41803
0.005264,-0.022078,-0.00662,0.12281,-0.22824,-0.047183,0.41742
0.0053722,-0.022025,-0.0062437,0.12846,-0.23107,-0.066792,0.41945
0.0053706,-0.022025,-0.0062519,0.12759,-0.22845,-0.068872,0.41833
0.0058829,-0.021714,-0.006494,0.18037,-0.33487,-0.091533,0.42102
0.0059081,-0.021697,-0.0065846,0.18455,-0.3533,-0.089167,0.42032
0.0052038,-0.022146,-0.005483,0.045727,-0.083472,-0.02546,0.43221
0.0051838,-0.022156,-0.0055383,0.050745,-0.095588,-0.035325,0.43215
0.005239,-0.022127,-0.0054176,0.048387,-0.088275,-0.018366,0.43182
0.0052741,-0.022106,-0.0054132,0.051288,-0.088555,-0.017499,0.43159
0.0046976,-0.022389,-0.0075122,0.079831,-0.079552,-0.017178,0.41723
0.0052771,-0.02204,-0.0076873,0.093577,-0.16386,-0.057544,0.40886
0.0058684,-0.021698,-0.0073914,0.15313,-0.31837,-0.055091,0.41765
0.0047244,-0.022388,-0.0070024,0.079964,-0.087922,-0.047929,0.42006
0.0047271,-0.022401,-0.0064883,0.060376,-0.084878,-0.054181,0.42271
0.0051888,-0.022147,-0.0057484,0.073489,-0.13499,-0.062468,0.43011
0.0052437,-0.022113,-0.0058111,0.093806,-0.17439,-0.068163,0.42821
0.0052709,-0.022097,-0.0058115,0.096782,-0.17926,-0.069704,0.42809
0.0052403,-0.022119,-0.0056853,0.078805,-0.14859,-0.054931,0.43019
0.0052677,-0.022102,-0.0056852,0.081738,-0.15261,-0.054948,0.43007
0.0047145,-0.022387,-0.0072525,0.082589,-0.092409,-0.034575,0.41847
0.0062673,-0.021467,-0.0071926,0.10474,-0.21983,-0.049993,0.42797
0.0062604,-0.021471,-0.0071925,0.11267,-0.23092,-0.053169,0.42828
0.0051662,-0.022156,-0.005906,0.091616,-0.17455,-0.077655,0.42636
0.0049319,-0.022257,-0.0072543,0.10627,-0.14697,-0.037148,0.41715
0.0051169,-0.022148,-0.0072548,0.11732,-0.18685,-0.035685,0.41643
0.0051066,-0.022155,-0.007198,0.11659,-0.18201,-0.038424,0.41652
0.0059063,-0.021683,-0.0071329,0.17477,-0.35208,-0.069391,0.41903
0.0059158,-0.021684,-0.0068766,0.18404,-0.36832,-0.082773,0.41995
0.0058254,-0.021748,-0.0064944,0.1823,-0.33374,-0.090954,0.4203
0.0058368,-0.02174,-0.0065494,0.18455,-0.3533,-0.089167,0.42032
0.0057556,-0.021793,-0.0063697,0.17607,-0.31883,-0.082505,0.4207
0.0056901,-0.021833,-0.0063507,0.17032,-0.31757,-0.079027,0.42238
0.0056324,-0.021889,-0.0055576,0.070672,-0.18948,-0.028131,0.42558
0.0056027,-0.021907,-0.0055565,0.066987,-0.1986,-0.026077,0.42757
0.005437,-0.022011,-0.0053554,0.054811,-0.090127,-0.013541,0.43032
0.0054369,-0.022011,-0.0053575,0.063174,-0.10726,-0.017441,0.43035
0.0057495,-0.02176,-0.007696,0.069159,-0.22292,-0.035057,0.40918
0.0057511,-0.021759,-0.0076964,0.07222,-0.23506,-0.043007,0.40891
0.0061406,-0.021528,-0.007699,0.041084,-0.16814,-0.016247,0.41763
0.0061974,-0.021494,-0.0076994,0.03474,-0.13742,-0.017951,0.42143
0.0061229,-0.021538,-0.0077033,0.049764,-0.18481,-0.019254,0.41654
0.0062051,-0.021491,-0.0076357,0.040762,-0.12524,-0.029545,0.42513
0.0062052,-0.021491,-0.007635,0.046375,-0.1307,-0.034971,0.42638
0.0047239,-0.022392,-0.0068777,0.073899,-0.085625,-0.052253,0.42148
0.0047099,-0.0224,-0.0068569,0.071234,-0.084017,-0.052839,0.42203
0.0047188,-0.022402,-0.0066147,0.065579,-0.087571,-0.054139,0.42252
0.0047,-0.022412,-0.0066449,0.065683,-0.0841,-0.053237,0.42255
0.0053746,-0.021983,-0.0076828,0.08486,-0.17827,-0.048383,0.40729
0.0053464,-0.021999,-0.0076811,0.091219,-0.17194,-0.051787,0.4084
0.0047378,-0.022364,-0.0075768,0.084039,-0.079584,-0.015865,0.41626
0.0047692,-0.022345,-0.0075834,0.08973,-0.08697,-0.019774,0.41502
0.0047359,-0.022368,-0.0074467,0.093837,-0.10149,-0.025186,0.41709
0.004764,-0.022352,-0.0074469,0.098539,-0.10951,-0.028639,0.4162
0.005183,-0.022146,-0.0059132,0.091616,-0.17455,-0.077655,0.42636
0.005198,-0.022138,-0.005873,0.088425,-0.16684,-0.075697,0.42732
0.0053069,-0.022088,-0.0053544,0.045457,-0.077382,-0.014354,0.4315
0.0052999,-0.022092,-0.0053854,0.051288,-0.088555,-0.017499,0.43159
0.0053729,-0.022051,-0.0052917,0.036773,-0.054699,-0.0071338,0.43081
0.0056248,-0.021834,-0.0076955,0.065652,-0.20162,-0.029195,0.40929
0.0058836,-0.021689,-0.0073723,0.15313,-0.31837,-0.055091,0.41765
0.0059063,-0.021682,-0.0071395,0.17477,-0.35208,-0.069391,0.41903
0.0063334,-0.021432,-0.0070072,0.10025,-0.19987,-0.039089,0.42924
0.0063376,-0.021431,-0.0069847,0.10091,-0.19711,-0.037926,0.42993
0.0062692,-0.021469,-0.0070687,0.12622,-0.24778,-0.053051,0.42844
0.0062633,-0.021472,-0.0070685,0.13404,-0.25973,-0.056516,0.42871
0.0051212,-0.022133,-0.0076877,0.095364,-0.13017,-0.049021,0.40856
0.0051724,-0.022102,-0.0076929,0.096097,-0.14054,-0.050664,0.40851
0.0050779,-0.022205,-0.0060467,0.079763,-0.16588,-0.080556,0.42485
0.0059039,-0.021684,-0.0071362,0.17477,-0.35208,-0.069391,0.41903
0.0056406,-0.021875,-0.0058837,0.1051,-0.24361,-0.072992,0.42107
0.0050595,-0.022171,-0.0076319,0.1069,-0.14333,-0.03481,0.41176
0.0050585,-0.022172,-0.0076087,0.11018,-0.16103,-0.031744,0.41306
0.005151,-0.022118,-0.0076017,0.11374,-0.18966,-0.04235,0.41157
0.0055624,-0.021873,-0.0076305,0.092842,-0.23578,-0.036385,0.41105
0.0055624,-0.021874,-0.0075942,0.1115,-0.26142,-0.045037,0.41183
0.0056875,-0.021798,-0.0076333,0.098477,-0.25785,-0.03826,0.41118
0.0056877,-0.021799,-0.0076196,0.1123,-0.27766,-0.045075,0.41164
0.0048635,-0.022321,-0.0064273,0.080742,-0.13938,-0.070796,0.42061
0.004878,-0.022313,-0.0064277,0.08355,-0.14639,-0.07146,0.41998
0.0048016,-0.02236,-0.0063638,0.067496,-0.11616,-0.067918,0.42248
0.0048633,-0.022325,-0.006301,0.073578,-0.13214,-0.070735,0.42126
0.0048813,-0.022314,-0.0062979,0.078111,-0.14116,-0.071521,0.42042
0.0050531,-0.022219,-0.0060814,0.079763,-0.16588,-0.080556,0.42485
0.0050525,-0.022217,-0.0061329,0.088634,-0.1769,-0.07519,0.4229
0.005659,-0.021872,-0.0056226,0.061978,-0.17878,-0.028563,0.4246
0.0054374,-0.021947,-0.0076254,0.10199,-0.22818,-0.044931,0.41052
0.005437,-0.021948,-0.0076087,0.10907,-0.24345,-0.040246,0.41221
0.0055464,-0.021882,-0.0076298,0.10066,-0.24411,-0.043807,0.41079
0.0055512,-0.02188,-0.0075987,0.1115,-0.26142,-0.045037,0.41183
0.0056296,-0.02188,-0.0059446,0.13683,-0.27418,-0.079227,0.42114
0.0055977,-0.021899,-0.0059425,0.13538,-0.27594,-0.077,0.42318
0.0056328,-0.021877,-0.0060052,0.14274,-0.2754,-0.092414,0.41925
0.0056327,-0.021877,-0.0060068,0.15801,-0.28506,-0.095992,0.41897
0.0063309,-0.021452,-0.0063654,0.062488,-0.1432,-0.014645,0.42916
0.0063337,-0.02145,-0.0063822,0.068506,-0.14858,-0.018469,0.42966
0.0061356,-0.021573,-0.0061732,0.063801,-0.15698,-0.020446,0.4213
0.0060958,-0.021597,-0.0061632,0.079226,-0.1735,-0.026657,0.42033
0.0051778,-0.022102,-0.0075817,0.11374,-0.18966,-0.04235,0.41157
0.0053105,-0.022023,-0.0076107,0.11378,-0.20939,-0.045959,0.41113
0.0053102,-0.022022,-0.00764,0.093577,-0.16386,-0.057544,0.40886
0.0047379,-0.022382,-0.00694,0.085111,-0.10429,-0.051701,0.42002
0.0047686,-0.022363,-0.0069389,0.089801,-0.11394,-0.055218,0.41946
0.0047388,-0.022377,-0.0070644,0.088353,-0.10468,-0.046159,0.41919
0.004769,-0.02236,-0.0070641,0.092857,-0.11351,-0.049821,0.41859
0.0063996,-0.021395,-0.0069444,0.088408,-0.17777,-0.03407,0.42963
0.0063696,-0.021413,-0.0069486,0.10091,-0.19711,-0.037926,0.42993
0.004739,-0.022392,-0.0065512,0.072313,-0.10857,-0.061903,0.42216
0.0047747,-0.022371,-0.0065459,0.07773,-0.11722,-0.063047,0.42168
0.0048009,-0.022357,-0.0064891,0.074545,-0.1166,-0.064925,0.42198
0.0047948,-0.022359,-0.0065227,0.07773,-0.11722,-0.063047,0.42168
0.0047396,-0.022395,-0.0064256,0.06225,-0.10151,-0.063434,0.42292
0.0049256,-0.02229,-0.0062374,0.072285,-0.13653,-0.075823,0.42127
0.004924,-0.02229,-0.0062479,0.078111,-0.14116,-0.071521,0.42042
0.0049783,-0.02226,-0.0061741,0.069608,-0.14399,-0.079437,0.42303
0.0049859,-0.022256,-0.0061739,0.071003,-0.14977,-0.07573,0.42402
0.0049947,-0.022251,-0.0061737,0.088634,-0.1769,-0.07519,0.4229
0.0063948,-0.021409,-0.0065582,0.076736,-0.15552,-0.026088,0.42971
0.0063728,-0.021422,-0.0065583,0.090133,-0.17378,-0.031446,0.42993
0.006462,-0.021367,-0.0066212,0.05704,-0.12633,-0.019846,0.42973
0.00563,-0.021883,-0.0058185,0.11013,-0.25508,-0.062871,0.4226
0.0055991,-0.021902,-0.0058167,0.10928,-0.2615,-0.062075,0.42501
0.0056496,-0.021874,-0.0057503,0.076835,-0.2117,-0.046475,0.42299
0.0056316,-0.021886,-0.0056867,0.088077,-0.2266,-0.042242,0.4241
0.005601,-0.021904,-0.0056865,0.086452,-0.23513,-0.041492,0.42643
0.0051908,-0.02215,-0.005622,0.056465,-0.10446,-0.041207,0.43174
0.0051807,-0.022157,-0.0055642,0.050745,-0.095588,-0.035325,0.43215
0.0047055,-0.022388,-0.0073811,0.083468,-0.091064,-0.026207,0.41787
0.0047222,-0.022386,-0.0071267,0.081673,-0.09006,-0.042028,0.41919
0.0047349,-0.022373,-0.0073166,0.093218,-0.10764,-0.033051,0.41779
0.0047643,-0.022355,-0.007317,0.097637,-0.11585,-0.036316,0.41704
0.004737,-0.022375,-0.0071894,0.090846,-0.10692,-0.040121,0.41849
0.0047669,-0.022357,-0.0071896,0.095171,-0.11526,-0.043635,0.41783
0.0063315,-0.02143,-0.0071316,0.084237,-0.18661,-0.037847,0.42779
0.0064587,-0.021362,-0.0068796,0.063144,-0.12617,-0.023943,0.43064
0.0064024,-0.021397,-0.0068144,0.094408,-0.18207,-0.034785,0.43001
0.0063766,-0.021412,-0.0068143,0.10657,-0.20023,-0.039055,0.43009
0.0064649,-0.021362,-0.0067492,0.061943,-0.12316,-0.023432,0.43078
0.0064006,-0.021402,-0.0066853,0.086853,-0.16916,-0.031125,0.43002
0.0063761,-0.021416,-0.0066856,0.10143,-0.19002,-0.037022,0.43012
0.0051179,-0.022144,-0.0073807,0.11745,-0.19533,-0.032072,0.41535
0.0050534,-0.022219,-0.0060464,0.079763,-0.16588,-0.080556,0.42485
0.0053822,-0.022022,-0.0061101,0.12823,-0.2358,-0.068858,0.42206
0.0053574,-0.022037,-0.0061021,0.11887,-0.22058,-0.07382,0.42304
0.0048338,-0.022315,-0.0072767,0.097637,-0.11585,-0.036316,0.41704
0.0048753,-0.022291,-0.0072689,0.11051,-0.13977,-0.041607,0.41574
0.0048336,-0.022317,-0.0072301,0.095171,-0.11526,-0.043635,0.41783
0.0048757,-0.022291,-0.007239,0.10466,-0.13835,-0.046216,0.41673
0.0051819,-0.022147,-0.0058894,0.091616,-0.17455,-0.077655,0.42636
0.0058834,-0.021689,-0.007391,0.15313,-0.31837,-0.055091,0.41765
0.0059063,-0.021682,-0.0071362,0.17477,-0.35208,-0.069391,0.41903
0.0053098,-0.022021,-0.0076835,0.093577,-0.16386,-0.057544,0.40886
0.0056267,-0.021841,-0.0073813,0.13349,-0.28818,-0.047606,0.41502
0.0053731,-0.021992,-0.0073795,0.12607,-0.25121,-0.037451,0.41583
0.0054999,-0.021917,-0.0073804,0.13143,-0.27106,-0.042884,0.41544
0.0057535,-0.021766,-0.0073817,0.14613,-0.31139,-0.053611,0.41652
0.0058044,-0.021738,-0.0073091,0.15313,-0.31837,-0.055091,0.41765
0.0058767,-0.021699,-0.00716,0.17477,-0.35208,-0.069391,0.41903
0.0053728,-0.021996,-0.0072547,0.13123,-0.25627,-0.036229,0.41846
0.005373,-0.021996,-0.007253,0.13371,-0.263,-0.035528,0.42007
0.0056272,-0.021845,-0.0072557,0.14897,-0.30921,-0.053028,0.41789
0.0056277,-0.021846,-0.0072079,0.15341,-0.31479,-0.054372,0.41926
0.0059156,-0.021684,-0.0068764,0.18404,-0.36832,-0.082773,0.41995
0.0059158,-0.021684,-0.0068762,0.18404,-0.36832,-0.082773,0.41995
0.0059085,-0.021695,-0.0066235,0.18455,-0.3533,-0.089167,0.42032
0.0057975,-0.02174,-0.0073855,0.15313,-0.31837,-0.055091,0.41765
0.0059158,-0.021684,-0.0068764,0.18404,-0.36832,-0.082773,0.41995
